"SIS ID","course_id","Section Name","Term StartDate","Term EndDate","created_at","restrict_enrollments_to_section_dates","nonxlist_course_id","sis_section_id","sis_course_id","integration_id","sis_import_id","School SIS ID"
"18351","21353","PROBABILITY FOR APPLICATIONS","","","2020-05-18T16:23:03Z","","","","MA2621-A20-A03","","","1"
"18542","21354","ELEMENTS OF WRITING","","","2020-05-18T16:24:42Z","","","","WR1010-A20-A01","","","1"
"18358","21355","PROBABILITY FOR APPLICATIONS","","","2020-05-18T16:23:06Z","","","","MA2621-A20-A04","","","1"
"18519","21359","ELEMENTS OF WRITING","","","2020-05-18T16:24:32Z","","","","WR1010-A20-A02","","","1"
"18523","21362","WRITING ABOUT SCIENCE AND TECHNOLOGY","","","2020-05-18T16:24:33Z","","","","WR1011-A20-A01","","","1"
"18430","21363","PROJECT CENTER - ZURICH, SWITZ","","","2020-05-18T16:23:43Z","","","","PC1000-A20-A07","","","1"
"18528","21365","INTRODUCTION TO RHETORIC","","","2020-05-18T16:24:34Z","","","","WR1020-A20-A01","","","1"
"18531","21367","ELEMENTS OF STYLE","","","2020-05-18T16:24:35Z","","","","WR2010-A20-A01","","","1"
"18535","21370","BUSINESS WRITING AND COMMUNICATION","","","2020-05-18T16:24:37Z","","","","WR2210-A20-A01","","","1"
"18432","21372","PROJECT CENTER - JAPAN","","","2020-05-18T16:23:43Z","","","","PC1000-A20-A12","","","1"
"18536","21373","WRITING CHARACTERS FOR INTERACTIVE MEDIA & GAMES","","","2020-05-18T16:24:38Z","","","","WR2400-A20-A01","","","1"
"18433","21374","PROJECT CENTER - REYKJAVIK IQP","","","2020-05-18T16:23:44Z","","","","PC1000-A20-A14","","","1"
"18538","21375","WRITING IN THE LIFE SCIENCES","","","2020-05-18T16:24:39Z","","","","WR250X-A20-A01","","","1"
"18540","21377","TEACHING WRITING","","","2020-05-18T16:24:40Z","","","","WR3011-A20-A01","","","1"
"18437","21378","PROJECT CENTER - PANAMA CITY","","","2020-05-18T16:23:48Z","","","","PC1000-A20-A17","","","1"
"18539","21379","TECHNICAL WRITING","","","2020-05-18T16:24:39Z","","","","WR3210-A20-A01","","","1"
"18439","21382","WELLNESS","","","2020-05-18T16:23:49Z","","","","PE1006-A20-A01","","","1"
"18442","21384","BASIC WATER SAFETY","","","2020-05-18T16:23:52Z","","","","PE1007-A20-A01","","","1"
"18443","21386","ROWING FOR FITNESS","","","2020-05-18T16:23:53Z","","","","PE1008-A20-A01","","","1"
"18541","21387","ACTING: CONTEMPORARY STYLES","","","2020-05-18T16:24:41Z","","","","TH110X-A20-A01","","","1"
"18434","21388","WALKING FOR FITNESS","","","2020-05-18T16:23:46Z","","","","PE1009-A20-A02","","","1"
"18441","21390","WALKING FOR FITNESS","","","2020-05-18T16:23:50Z","","","","PE1009-A20-A03","","","1"
"18446","21392","TOUCH FOOTBALL","","","2020-05-18T16:23:55Z","","","","PE1011-A20-A01","","","1"
"18435","21394","TOUCH FOOTBALL","","","2020-05-18T16:23:48Z","","","","PE1011-A20-A02","","","1"
"18438","21396","BASKETBALL","","","2020-05-18T16:23:48Z","","","","PE1012-A20-A01","","","1"
"18444","21398","BASKETBALL","","","2020-05-18T16:23:53Z","","","","PE1012-A20-A02","","","1"
"18447","21400","SOFTBALL","","","2020-05-18T16:23:56Z","","","","PE1013-A20-A01","","","1"
"18449","21411","SOFTBALL","","","2020-05-18T16:23:59Z","","","","PE1013-A20-A02","","","1"
"18436","21412","SQUASH & RACQUETBALL","","","2020-05-18T16:23:48Z","","","","PE1016-A20-A01","","","1"
"18362","21413","PROBABILITY FOR APPLICATIONS","","","2020-05-18T16:23:07Z","","","","MA2621-A20-A05","","","1"
"18360","21414","PROBABILITY","","","2020-05-18T16:23:07Z","","","","MA2631-A20-A01","","","1"
"18363","21416","LINEAR PROGRAMMING","","","2020-05-18T16:23:11Z","","","","MA3231-A20-A01","","","1"
"18372","21417","PRINCIPLES OF REAL ANALYSIS I","","","2020-05-18T16:23:16Z","","","","MA3831-A20-A01","","","1"
"18364","21418","LOSS MODELS I - RISK THEORY","","","2020-05-18T16:23:12Z","","","","MA4213-A20-A01","","","1"
"18366","21419","ACTUARIAL SEMINAR","","","2020-05-18T16:23:13Z","","","","MA4216-A20-A01","","","1"
"18367","21420","NUMERICAL ANALYSIS OF DIFFERENTIAL EQUATIONS","","","2020-05-18T16:23:13Z","","","","MA4411-A20-A01","","","1"
"18368","21421","BOUNDARY VALUE PROBLEMS","","","2020-05-18T16:23:13Z","","","","MA4451-A20-A01","","","1"
"18371","21428","MANUFACTURING SCIENCE, PROTOTYPING, AND COMPUTER-CONTROLLED MACHINING","","","2020-05-18T16:23:15Z","","","","ME1800-A20-A01","","","1"
"18373","21429","MANUFACTURING SCIENCE, PROTOTYPING, AND COMPUTER-CONTROLLED MACHINING","","","2020-05-18T16:23:17Z","","","","ME1800-A20-A02","","","1"
"18375","21430","MANUFACTURING SCIENCE, PROTOTYPING, AND COMPUTER-CONTROLLED MACHINING","","","2020-05-18T16:23:18Z","","","","ME1800-A20-A03","","","1"
"18365","21431","MANUFACTURING SCIENCE, PROTOTYPING, AND COMPUTER-CONTROLLED MACHINING","","","2020-05-18T16:23:12Z","","","","ME1800-A20-A04","","","1"
"19352","24442","INTRODUCTION TO BUILDING FIRES SAFETY SYSTEM DESIGN","","","2020-05-27T14:17:14Z","","","","FP3080-A20-A01","","","1"
"20766","24508","CALCULUS II","","","2020-06-15T16:22:56Z","","","","MA1022-A20-A06","","","1"
"20767","24509","CALCULUS II","","","2020-06-15T16:22:57Z","","","","MA1022-A20-AX06","","","1"
"20782","24524","PROJECT-BASED ENGINEERING EXPERIMENTATION","","","2020-06-18T10:11:09Z","","","","ME3902-A20-A01","","","1"
"20798","24532","A TERM CO-OP:CONMED R&D ENG","","","2020-06-19T20:12:00Z","","","","CP1001-A20-A154","","","1"
"20801","24533","A TERM CO-OP:SIEMENS","","","2020-06-22T16:11:04Z","","","","CP1001-A20-A157","","","1"
"20819","24544","MODERN PHYSICS","","","2020-06-23T22:13:45Z","","","","PH1130-A20-A04","","","1"
"20826","24547","TEAM SPORTS A","","","2020-06-24T16:23:28Z","","","","PE301X-A20-A01","","","1"
"20836","24548","FITNESS: FUNDAMENTALS OF CARDIO","","","2020-06-25T16:24:23Z","","","","PE303X-A20-A01","","","1"
"20837","24549","INDIVIDUAL SPORTS A","","","2020-06-25T16:24:24Z","","","","PE305X-A20-A01","","","1"
"20843","24550","WELLNESS","","","2020-06-25T18:20:34Z","","","","PE1006-A20-A02","","","1"
"20865","24570","INTRODUCTION TO PROGRAM DESIGN","","","2020-06-29T16:15:13Z","","","","CS1101-A20-AX13","","","1"
"20866","24571","INTRODUCTION TO PROGRAM DESIGN","","","2020-06-29T16:15:14Z","","","","CS1101-A20-AX14","","","1"
"21130","24584","CALCULUS I","","","2020-07-28T18:26:25Z","","","","MA1021-A20-A11W","","","1"
"21046","24585","CALCULUS II","","","2020-07-14T14:13:08Z","","","","MA1022-A20-A07W","","","1"
"21127","24586","CALCULUS III","","","2020-07-28T14:44:11Z","","","","MA1023-A20-A21W","","","1"
"20894","24589","CALCULUS IV","","","2020-07-06T20:24:07Z","","","","MA1024-A20-A08W","","","1"
"20901","24610","ADVANCED DYNAMICS","","","2020-07-08T10:21:21Z","","","","ME5202-A20-A101","","","1"
"21043","24746","KILN TECHNOLOGY","","","2020-07-13T16:12:32Z","","","","CHE4999-A20-JW1","","","1"
"21069","24760","sds test course","","","2020-07-17T18:55:34Z","","","","","","","1"
"21107","24793","A TERM CO-OP:TRANS ASTRO CORP","","","2020-07-20T21:15:23Z","","","","CP1001-A20-A158","","","1"
"21110","24797","A TERM CO-OP:CLEAR ALIGN INC.","","","2020-07-21T14:14:58Z","","","","CP1001-A20-A159","","","1"
"21125","24801","CALCULUS II","","","2020-07-27T19:40:40Z","","","","MA1022-A20-A","","","1"
"21301","24803","CALCULUS III","","","2020-08-11T20:22:55Z","","","","MA1023-A20-A","","","1"
"21139","24804","CALCULUS IV","","","2020-07-29T14:16:43Z","","","","MA1024-A20-A","","","1"
"21116","24808","A TERM CO-OP:RAYTHEON TECH","","","2020-07-22T22:22:58Z","","","","CP1001-A20-A160","","","1"
"21126","24816","DISNEY IMAGINATIONS","","","2020-07-28T13:27:39Z","","","","IMGD3999-A20-DMO","","","1"
"21141","24818","CAPSTONE EXPERIENCE IN BIOLOGY AND BIOTECHNOLOGY","","","2020-07-29T19:36:15Z","","","","BB590-A20-A91","","","1"
"21156","24831","BRAIN WAVE ANALYTICS","","","2020-07-31T19:42:21Z","","","","CS3999-A20-RN1","","","1"
"21164","24836","A TERM CO-OP:TERADYNE","","","2020-08-05T13:19:12Z","","","","CP1001-A20-A161","","","1"
"21172","24840","GENERAL PHYSICS-MECHANICS","","","2020-08-05T22:20:47Z","","","","PH1110-A20-A01","","","1"
"21173","24841","GENERAL PHYSICS-MECHANICS","","","2020-08-05T22:20:48Z","","","","PH1110-A20-A02","","","1"
"21174","24842","GENERAL PHYSICS-MECHANICS","","","2020-08-05T22:20:50Z","","","","PH1110-A20-A03","","","1"
"21175","24843","GENERAL PHYSICS-MECHANICS","","","2020-08-05T22:20:52Z","","","","PH1110-A20-A04","","","1"
"21176","24844","GENERAL PHYSICS-MECHANICS","","","2020-08-05T22:20:54Z","","","","PH1110-A20-A05","","","1"
"21177","24845","GENERAL PHYSICS-MECHANICS","","","2020-08-05T22:20:55Z","","","","PH1110-A20-A06","","","1"
"21200","24858","CALCULUS III","","","2020-08-06T19:30:45Z","","","","MA1023-A20-A01Y","","","1"
"21202","24859","CALCULUS III","","","2020-08-06T19:30:51Z","","","","MA1023-A20-A11","","","1"
"21212","24860","CALCULUS III","","","2020-08-07T16:22:59Z","","","","MA1023-A20-A19","","","1"
"21247","24861","CALCULUS III","","","2020-08-10T20:30:28Z","","","","MA1023-A20-A22","","","1"
"21211","24862","CALCULUS III","","","2020-08-07T16:22:58Z","","","","MA1023-A20-A23","","","1"
"21201","24863","CALCULUS III","","","2020-08-06T19:30:50Z","","","","MA1023-A20-A24Y","","","1"
"21203","24864","CALCULUS III","","","2020-08-06T19:30:52Z","","","","MA1023-A20-A25W","","","1"
"21204","24865","CALCULUS III","","","2020-08-06T19:30:53Z","","","","MA1023-A20-CC","","","1"
"21205","24866","CALCULUS III","","","2020-08-06T19:30:55Z","","","","MA1023-A20-Z","","","1"
"21208","24868","CALCULUS III","","","2020-08-06T20:22:49Z","","","","MA1023-A20-A09","","","1"
"21271","24869","CALCULUS III","","","2020-08-11T18:18:44Z","","","","MA1023-A20-AC01","","","1"
"21209","24870","CALCULUS III","","","2020-08-06T20:22:50Z","","","","MA1023-A20-A21","","","1"
"21274","24872","CALCULUS III","","","2020-08-11T18:18:46Z","","","","MA1023-A20-AC02","","","1"
"21279","24873","CALCULUS III","","","2020-08-11T18:18:48Z","","","","MA1023-A20-AC03","","","1"
"21282","24874","CALCULUS III","","","2020-08-11T18:18:50Z","","","","MA1023-A20-AC04","","","1"
"21284","24875","CALCULUS III","","","2020-08-11T18:18:51Z","","","","MA1023-A20-AC05","","","1"
"21288","24876","CALCULUS III","","","2020-08-11T18:18:54Z","","","","MA1023-A20-AC06","","","1"
"21272","24877","CALCULUS III","","","2020-08-11T18:18:45Z","","","","MA1023-A20-AC07","","","1"
"21210","24878","CALCULUS III","","","2020-08-07T14:17:46Z","","","","MA1023-A20-AC08","","","1"
"21276","24879","CALCULUS III","","","2020-08-11T18:18:47Z","","","","MA1023-A20-AC09","","","1"
"21280","24880","CALCULUS III","","","2020-08-11T18:18:49Z","","","","MA1023-A20-AC10","","","1"
"21225","24881","CALCULUS III","","","2020-08-09T20:19:09Z","","","","MA1023-A20-AC11","","","1"
"21286","24882","CALCULUS III","","","2020-08-11T18:18:53Z","","","","MA1023-A20-AC12","","","1"
"21289","24883","CALCULUS III","","","2020-08-11T18:18:55Z","","","","MA1023-A20-AC13","","","1"
"21273","24884","CALCULUS III","","","2020-08-11T18:18:46Z","","","","MA1023-A20-AC14","","","1"
"21277","24885","CALCULUS III","","","2020-08-11T18:18:48Z","","","","MA1023-A20-AC15","","","1"
"21283","24886","CALCULUS III","","","2020-08-11T18:18:50Z","","","","MA1023-A20-AC16","","","1"
"21278","24887","CALCULUS III","","","2020-08-11T18:18:48Z","","","","MA1023-A20-AC23","","","1"
"21285","24888","CALCULUS III","","","2020-08-11T18:18:52Z","","","","MA1023-A20-AC17","","","1"
"21281","24889","CALCULUS III","","","2020-08-11T18:18:49Z","","","","MA1023-A20-AC24","","","1"
"21287","24890","CALCULUS III","","","2020-08-11T18:18:54Z","","","","MA1023-A20-AC18","","","1"
"21290","24891","CALCULUS III","","","2020-08-11T18:18:55Z","","","","MA1023-A20-AC19","","","1"
"21291","24892","CALCULUS III","","","2020-08-11T18:18:57Z","","","","MA1023-A20-AC20","","","1"
"21293","24893","CALCULUS III","","","2020-08-11T18:18:59Z","","","","MA1023-A20-AC21","","","1"
"21275","24894","CALCULUS III","","","2020-08-11T18:18:46Z","","","","MA1023-A20-AC22","","","1"
"21215","24897","A TERM CO-OP:CRRC MA","","","2020-08-07T22:19:47Z","","","","CP1001-A20-A162","","","1"
"21246","24900","CALCULUS III","","","2020-08-10T20:30:25Z","","","","MA1023-A20-A03","","","1"
"21231","24901","CALCULUS III","","","2020-08-10T17:22:30Z","","","","MA1023-A20-A04","","","1"
"21223","24902","CALCULUS III","","","2020-08-08T21:20:38Z","","","","MA1023-A20-A07","","","1"
"21232","24903","CALCULUS III","","","2020-08-10T17:22:34Z","","","","MA1023-A20-A20","","","1"
"21224","24904","CALCULUS III","","","2020-08-08T22:18:03Z","","","","MA1023-A20-A10","","","1"
"21226","24905","CALCULUS IV","","","2020-08-09T20:19:09Z","","","","MA1024-A20-A05W","","","1"
"21227","24906","CALCULUS IV","","","2020-08-09T20:19:11Z","","","","MA1024-A20-A5Y","","","1"
"21234","24910","CALCULUS IV","","","2020-08-10T18:18:37Z","","","","MA1024-A20-A09Y","","","1"
"21235","24911","CALCULUS IV","","","2020-08-10T18:18:37Z","","","","MA1024-A20-A10Y","","","1"
"21236","24921","CALCULUS I","","","2020-08-10T20:30:17Z","","","","MA1021-A20-A0","","","1"
"21237","24922","CALCULUS I","","","2020-08-10T20:30:20Z","","","","MA1021-A20-A00","","","1"
"21238","24923","CALCULUS I","","","2020-08-10T20:30:21Z","","","","MA1021-A20-A0W","","","1"
"21239","24924","CALCULUS I","","","2020-08-10T20:30:22Z","","","","MA1021-A20-A2","","","1"
"21240","24925","CALCULUS I","","","2020-08-10T20:30:22Z","","","","MA1021-A20-A3","","","1"
"21241","24926","CALCULUS I","","","2020-08-10T20:30:22Z","","","","MA1021-A20-A4","","","1"
"21242","24927","CALCULUS I","","","2020-08-10T20:30:23Z","","","","MA1021-A20-A5","","","1"
"21243","24928","CALCULUS I","","","2020-08-10T20:30:23Z","","","","MA1021-A20-A6","","","1"
"21244","24929","CALCULUS I","","","2020-08-10T20:30:23Z","","","","MA1021-A20-A7","","","1"
"21245","24930","CALCULUS I","","","2020-08-10T20:30:23Z","","","","MA1021-A20-AAA","","","1"
"21249","24940","CALCULUS I","","","2020-08-10T21:24:14Z","","","","MA1021-A20-A11","","","1"
"21250","24941","CALCULUS I","","","2020-08-10T21:24:17Z","","","","MA1021-A20-AA","","","1"
"21251","24942","CALCULUS I","","","2020-08-10T21:24:19Z","","","","MA1021-A20-AAAA","","","1"
"21252","24944","CALCULUS I","","","2020-08-10T22:20:47Z","","","","MA1021-A20-A12","","","1"
"21253","24945","CALCULUS I","","","2020-08-10T22:20:48Z","","","","MA1021-A20-A13","","","1"
"21254","24946","CALCULUS I","","","2020-08-10T22:20:50Z","","","","MA1021-A20-A14","","","1"
"21255","24947","CALCULUS I","","","2020-08-10T22:20:51Z","","","","MA1021-A20-A15","","","1"
"21256","24948","CALCULUS I","","","2020-08-10T22:20:53Z","","","","MA1021-A20-A16W","","","1"
"21257","24949","CHEMICAL PROPERTIES, BONDING, AND FORCES","","","2020-08-11T13:21:22Z","","","","CH1010-A20-A","","","1"
"21258","24950","CHEMICAL PROPERTIES, BONDING, AND FORCES","","","2020-08-11T13:21:31Z","","","","CH1010-A20-B","","","1"
"21261","24951","CHEMICAL PROPERTIES, BONDING, AND FORCES","","","2020-08-11T14:18:37Z","","","","CH1010-A20-AC10","","","1"
"21267","24952","CHEMICAL PROPERTIES, BONDING, AND FORCES","","","2020-08-11T16:23:10Z","","","","CH1010-A20-AC11","","","1"
"21263","24953","CHEMICAL PROPERTIES, BONDING, AND FORCES","","","2020-08-11T14:18:40Z","","","","CH1010-A20-AC12","","","1"
"21259","24954","CHEMICAL PROPERTIES, BONDING, AND FORCES","","","2020-08-11T14:18:33Z","","","","CH1010-A20-AC13","","","1"
"21264","24955","CHEMICAL PROPERTIES, BONDING, AND FORCES","","","2020-08-11T16:23:04Z","","","","CH1010-A20-AC14","","","1"
"21260","24956","CHEMICAL PROPERTIES, BONDING, AND FORCES","","","2020-08-11T14:18:36Z","","","","CH1010-A20-AC15","","","1"
"21265","24957","CHEMICAL PROPERTIES, BONDING, AND FORCES","","","2020-08-11T16:23:07Z","","","","CH1010-A20-AC16","","","1"
"21262","24958","CHEMICAL PROPERTIES, BONDING, AND FORCES","","","2020-08-11T14:18:39Z","","","","CH1010-A20-AC17","","","1"
"21266","24959","CHEMICAL PROPERTIES, BONDING, AND FORCES","","","2020-08-11T16:23:09Z","","","","CH1010-A20-AC18","","","1"
"21268","24969","MODULARGUITARCOMPONENTDESIGN","","","2020-08-11T16:24:38Z","","","","MU2999-A20-VJM","","","1"
"21292","24970","CALCULUS IV","","","2020-08-11T18:18:58Z","","","","MA1024-A20-A11Y","","","1"
"21298","24980","CALCULUS I","","","2020-08-11T19:32:39Z","","","","MA1021-A20-A16","","","1"
"21300","24981","A TERM CO-OP:INSTRUMENT LAB","","","2020-08-11T20:22:00Z","","","","CP1001-A20-A163","","","1"
